year,nycha_development,borough,total_number_of_resident_job_placements,average_wage_of_such_residents,total_number_of_resident_connections_to_services,total_number_of_residents_that_applied_for_the_nycha_resident_training_academy,total_number_of_residents_that_were_accepted_and_enrolled,total_number_residents_placed_into_full-time_or_part-time_jobs,number_of_residents_that_enrolled_in_financial_counseling_services/workshops_through_the_rees_zone_partner_program,total_number_of_residents_enrolled_in_vocational_training_programs_through_the_program,total_number_of_residents_enrolled_in_prep_courses_for_english_as_a_second_language_(esol)_or_the_test_assessing_secondary_completion_(tasc)_through_the_program,service_connections
2024.0,HIGHBRIDGE GARDENS,Unknown,0.0,22.46,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2024.0,HERNANDEZ,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,HARRISON AVENUE REHAB (GROUP B),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,HARRISON AVENUE REHAB (GROUP A),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,HARLEM RIVER II,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,HARLEM RIVER,Unknown,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,HARBORVIEW TERRACE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,HAMMEL,Unknown,10.0,20.52,21.0,9.0,0.0,0.0,0.0,6.0,0.0,21.0
2024.0,HABER,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,GUN HILL,Unknown,8.0,25.07,19.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0
2024.0,GRAVESEND,Unknown,9.0,23.22,25.0,12.0,5.0,0.0,0.0,0.0,0.0,25.0
2024.0,GRANT,Unknown,6.0,25.22,29.0,11.0,0.0,0.0,0.0,17.0,0.0,29.0
2024.0,GRAMPION,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,GOWANUS,Unknown,13.0,26.78,37.0,14.0,0.0,0.0,0.0,11.0,0.0,37.0
2024.0,GOMPERS,Unknown,0.0,26.05,15.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0
2024.0,GLENWOOD,Unknown,5.0,22.13,44.0,16.0,0.0,0.0,0.0,0.0,0.0,44.0
2024.0,GLENMORE PLAZA,Unknown,5.0,28.05,7.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
2024.0,GLEBE AVENUE-WESTCHESTER AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,GARVEY (GROUP A),Unknown,0.0,19.75,17.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0
2024.0,FULTON,Unknown,0.0,17.31,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2024.0,FRANKLIN AVENUE III CONVENTIONAL,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FRANKLIN AVENUE II CONVENTIONAL,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FRANKLIN AVENUE I CONVENTIONAL,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FORT WASHINGTON AVENUE REHAB,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FORT INDEPENDENCE STREET-HEATH AVENUE,Unknown,0.0,27.36,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2024.0,FOREST,Unknown,0.0,17.31,26.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0
2024.0,FIRST HOUSES,Unknown,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2024.0,FIORENTINO PLAZA,Unknown,0.0,18.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FHA REPOSSESSED HOUSES (GROUP X),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FHA REPOSSESSED HOUSES (GROUP VIII),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FHA REPOSSESSED HOUSES (GROUP VII),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FHA REPOSSESSED HOUSES (GROUP VI),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FHA REPOSSESSED HOUSES (GROUP V),Unknown,0.0,22.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FHA REPOSSESSED HOUSES (GROUP IX),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FHA REPOSSESSED HOUSES (GROUP IV),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FHA REPOSSESSED HOUSES (GROUP III),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FHA REPOSSESSED HOUSES (GROUP II),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FHA REPOSSESSED HOUSES (GROUP I),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FENIMORE-LEFFERTS,Unknown,0.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,FARRAGUT,Unknown,9.0,29.33,60.0,22.0,0.0,0.0,0.0,8.0,0.0,60.0
2024.0,ELLIOTT,Unknown,0.0,39.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,EDENWALD,Unknown,0.0,16.16,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2024.0,EASTCHESTER GARDENS,Unknown,0.0,18.88,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2024.0,EAST RIVER,Unknown,6.0,18.35,21.0,13.0,0.0,0.0,0.0,0.0,0.0,21.0
2024.0,EAST NEW YORK CITY LINE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,EAST 180TH STREET-MONTEREY AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,EAST 173RD STREET-VYSE AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,EAST 165TH STREET-BRYANT AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,EAST 152ND STREET-COURTLANDT AVENUE,Unknown,0.0,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,EAGLE AVENUE-EAST 163RD STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,DYCKMAN,Unknown,0.0,28.64,19.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0
2024.0,DREW-HAMILTON,Unknown,7.0,17.31,30.0,12.0,0.0,0.0,0.0,6.0,0.0,30.0
2024.0,DOUGLASS II,Unknown,0.0,25.05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2024.0,DOUGLASS I,Unknown,0.0,17.31,25.0,14.0,0.0,0.0,0.0,0.0,0.0,25.0
2024.0,DOUGLASS ADDITION,Unknown,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,DE HOSTOS APARTMENTS,Unknown,0.0,17.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,DAVIDSON,Unknown,0.0,26.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,CYPRESS HILLS,Unknown,14.0,20.67,44.0,14.0,5.0,5.0,0.0,0.0,0.0,44.0
2024.0,CROWN HEIGHTS,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,CORSI HOUSES,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,COOPER PARK,Unknown,13.0,33.85,22.0,15.0,5.0,0.0,0.0,7.0,0.0,22.0
2024.0,CONLON LIHFE TOWER,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,CONEY ISLAND I (SITES 4 & 5),Unknown,0.0,17.31,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2024.0,CONEY ISLAND I (SITE 8),Unknown,0.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,CONEY ISLAND I (SITE 1B),Unknown,0.0,18.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0
2024.0,CONEY ISLAND,Unknown,7.0,17.31,12.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0
2024.0,COLLEGE AVENUE-EAST 165TH STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,CLINTON,Unknown,0.0,27.79,17.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0
2024.0,CLASON POINT GARDENS,Unknown,0.0,27.79,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0
2024.0,CLAREMONT REHAB (GROUP 5),Unknown,0.0,20.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,CLAREMONT REHAB (GROUP 4),Unknown,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2024.0,CLAREMONT REHAB (GROUP 3),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,CLAREMONT REHAB (GROUP 2),Unknown,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,CLAREMONT PARKWAY-FRANKLIN AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,CHELSEA ADDITION,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,CHELSEA,Unknown,0.0,17.31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2024.0,CASTLE HILL,Unknown,6.0,19.78,40.0,9.0,0.0,0.0,0.0,10.0,0.0,40.0
2024.0,CASSIDY-LAFAYETTE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,CARVER,Unknown,8.0,19.87,29.0,9.0,0.0,0.0,0.0,7.0,0.0,29.0
2024.0,CARLETON MANOR,Unknown,0.0,18.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,CAREY GARDENS,Unknown,10.0,25.3,34.0,18.0,0.0,0.0,0.0,0.0,0.0,34.0
2024.0,CAMPOS PLAZA II,Unknown,0.0,26.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BUTLER,Unknown,8.0,38.78,44.0,7.0,0.0,0.0,0.0,8.0,0.0,44.0
2024.0,BUSHWICK II CDA (GROUP E),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BUSHWICK II (GROUPS B & D),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BUSHWICK II (GROUPS A & C),Unknown,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2024.0,BUSHWICK,Unknown,9.0,20.31,25.0,9.0,5.0,5.0,0.0,0.0,0.0,25.0
2024.0,BRYANT AVENUE-EAST 174TH STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BROWNSVILLE,Unknown,9.0,18.11,35.0,23.0,5.0,0.0,0.0,0.0,0.0,35.0
2024.0,BROWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BRONX RIVER ADDITION,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BRONX RIVER,Unknown,0.0,17.31,32.0,13.0,0.0,0.0,0.0,5.0,0.0,32.0
2024.0,BREVOORT,Unknown,7.0,21.67,28.0,12.0,0.0,0.0,0.0,5.0,0.0,28.0
2024.0,BREUKELEN,Unknown,8.0,32.53,50.0,25.0,5.0,0.0,5.0,5.0,0.0,50.0
2024.0,BRACETTI PLAZA,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BOYNTON AVENUE REHAB,Unknown,0.0,18.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BOULEVARD,Unknown,10.0,28.83,17.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0
2024.0,BOSTON SECOR,Unknown,0.0,24.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2024.0,BOSTON ROAD PLAZA,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BORINQUEN PLAZA II,Unknown,0.0,18.31,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2024.0,BORINQUEN PLAZA I,Unknown,0.0,26.53,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2024.0,BLAND,Unknown,0.0,17.31,11.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0
2024.0,BETHUNE GARDENS,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BETANCES VI,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BETANCES V,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BETANCES IV,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,"BETANCES III, 9A",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,"BETANCES III, 18",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,"BETANCES III, 13",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,"BETANCES II, 9A",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,"BETANCES II, 18",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,"BETANCES II, 13",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BETANCES I,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BERRY STREET-SOUTH 9TH STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BERRY,Unknown,0.0,32.49,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2024.0,BELMONT-SUTTER AREA,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BEDFORD-STUYVESANT REHAB,Unknown,0.0,17.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BEACH 41ST STREET-BEACH CHANNEL DRIVE,Unknown,0.0,17.31,22.0,8.0,0.0,0.0,0.0,5.0,0.0,22.0
2024.0,BAYCHESTER,Unknown,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2024.0,BAY VIEW,Unknown,15.0,25.2,81.0,25.0,6.0,0.0,0.0,12.0,0.0,81.0
2024.0,BARUCH HOUSES ADDITION,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,BARUCH,Unknown,11.0,33.5,29.0,0.0,0.0,0.0,0.0,7.0,0.0,29.0
2024.0,BAISLEY PARK,Unknown,5.0,17.31,9.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0
2024.0,BAILEY AVENUE-WEST 193RD STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,AUDUBON,Unknown,0.0,28.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,ATLANTIC TERMINAL SITE 4B,Unknown,0.0,20.21,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,ASTORIA,Unknown,0.0,19.78,61.0,8.0,0.0,0.0,0.0,0.0,0.0,61.0
2024.0,ARMSTRONG II,Unknown,0.0,21.16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2024.0,ARMSTRONG I,Unknown,0.0,32.49,9.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0
2024.0,AMSTERDAM ADDITION,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,AMSTERDAM,Unknown,7.0,28.68,28.0,8.0,0.0,0.0,0.0,7.0,0.0,28.0
2024.0,ALBANY II,Unknown,0.0,17.31,12.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0
2024.0,ALBANY,Unknown,0.0,17.31,13.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0
2024.0,ADAMS,Unknown,0.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2024.0,830 AMSTERDAM AVENUE,Unknown,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2024.0,572 WARREN STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,45 ALLEN STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,344 EAST 28TH STREET,Unknown,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2024.0,335 EAST 111TH STREET,Unknown,0.0,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,303 VERNON AVENUE,Unknown,0.0,17.31,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2024.0,154 WEST 84TH STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1471 WATSON AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,131 SAINT NICHOLAS AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,1162-1176 WASHINGTON AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024.0,104-14 TAPSCOTT STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,BETHUNE GARDENS,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WYCKOFF GARDENS,Unknown,8.0,19.1,15.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0
2023.0,WSUR (SITE C) 589 AMSTERDAM AVENUE,Unknown,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2023.0,WSUR (SITE B) 74 WEST 92ND STREET,Unknown,0.0,15.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2023.0,WSUR (SITE A) 120 WEST 94TH STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WSUR (BROWNSTONES),Unknown,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2023.0,WOODSON,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WOODSIDE,Unknown,10.0,33.1,52.0,11.0,0.0,0.0,0.0,0.0,0.0,52.0
2023.0,WISE TOWERS,Unknown,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2023.0,WILSON,Unknown,0.0,16.25,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2023.0,WILLIAMSBURG,Unknown,0.0,41.68,12.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0
2023.0,WILLIAMS PLAZA,Unknown,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2023.0,WHITMAN,Unknown,20.0,22.24,58.0,22.0,9.0,10.0,0.0,0.0,0.0,58.0
2023.0,WHITE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WEST TREMONT AVENUE-SEDGWICK AVENUE AREA,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WEST FARMS SQUARE CONVENTIONAL,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WEST FARMS ROAD REHAB,Unknown,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2023.0,WEST BRIGHTON II,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WEST BRIGHTON I,Unknown,0.0,15.26,62.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
2023.0,WEEKSVILLE GARDENS,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WEBSTER,Unknown,0.0,15.74,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2023.0,WASHINGTON HEIGHTS REHAB PHASE IV (D),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WASHINGTON HEIGHTS REHAB PHASE IV (C),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WASHINGTON HEIGHTS REHAB PHASE III (HARLEM RIVER),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WASHINGTON HEIGHTS REHAB PHASE III (FORT WASHINGTON),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WASHINGTON HEIGHTS REHAB (GROUPS 1&2),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,WASHINGTON,Unknown,7.0,24.58,39.0,14.0,0.0,0.0,0.0,0.0,0.0,39.0
2023.0,WALD,Unknown,10.0,29.1,30.0,8.0,0.0,0.0,6.0,8.0,0.0,30.0
2023.0,WAGNER,Unknown,16.0,22.88,45.0,8.0,5.0,6.0,0.0,5.0,0.0,45.0
2023.0,VLADECK II,Unknown,0.0,12.36,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2023.0,VLADECK,Unknown,0.0,15.07,17.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0
2023.0,VANDALIA AVENUE,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,VAN DYKE II,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,VAN DYKE I,Unknown,15.0,20.23,37.0,9.0,7.0,0.0,0.0,6.0,0.0,37.0
2023.0,UPACA (SITE 6),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,UPACA (SITE 5),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,UNIVERSITY AVENUE REHAB,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,UNITY PLAZA (SITES 4-27),Unknown,0.0,15.32,14.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0
2023.0,"UNITY PLAZA (SITES 17,24,25A)",Unknown,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2023.0,UNION AVENUE-EAST 166TH STREET,Unknown,0.0,22.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,UNION AVENUE-EAST 163RD STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,TWO BRIDGES URA (SITE 7),Unknown,0.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,TWIN PARKS WEST (SITES 1 & 2),Unknown,0.0,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,TWIN PARKS EAST (SITE 9),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,TOMPKINS,Unknown,11.0,21.09,35.0,27.0,11.0,5.0,0.0,0.0,0.0,35.0
2023.0,TODT HILL,Unknown,5.0,19.55,34.0,0.0,0.0,0.0,7.0,0.0,0.0,34.0
2023.0,TILDEN,Unknown,10.0,20.85,38.0,10.0,5.0,5.0,0.0,0.0,0.0,38.0
2023.0,THROGGS NECK ADDITION,Unknown,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2023.0,THROGGS NECK,Unknown,5.0,17.31,17.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0
2023.0,THOMAS APARTMENTS,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,TELLER AVENUE-EAST 166TH STREET,Unknown,0.0,14.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,TAYLOR STREET-WYTHE AVENUE,Unknown,0.0,23.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,TAPSCOTT STREET REHAB,Unknown,0.0,15.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2023.0,TAFT,Unknown,8.0,19.21,16.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0
2023.0,SUTTER AVENUE-UNION STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,SURFSIDE GARDENS,Unknown,0.0,22.61,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2023.0,SUMNER,Unknown,10.0,19.71,19.0,18.0,5.0,0.0,0.0,0.0,0.0,19.0
2023.0,STUYVESANT GARDENS II,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,STUYVESANT GARDENS I,Unknown,7.0,16.02,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2023.0,STRAUS,Unknown,0.0,15.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2023.0,STERLING PLACE REHABS (STERLING-BUFFALO),Unknown,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2023.0,STERLING PLACE REHABS (SAINT JOHNS-STERLING),Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,STEBBINS AVENUE-HEWITT PLACE,Unknown,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,STAPLETON,Unknown,7.0,15.61,81.0,5.0,0.0,0.0,0.0,0.0,0.0,81.0
2023.0,STANTON STREET,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,SOUTH JAMAICA II,Unknown,7.0,28.99,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2023.0,SOUTH JAMAICA I,Unknown,0.0,16.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2023.0,SOUTH BRONX AREA (SITE 402),Unknown,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023.0,SOUTH BEACH,Unknown,0.0,13.6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
